,dataset,metric,mean,std,cv
206,cpp_cellppdmod_subsampled,T1,0.5577399999999999,0.009828143263099057,0.01762137064420529
207,cpp_cellppdmod_subsampled,LSC,0.9904699999999999,0.0005559676249567059,0.000561316975735465
208,cpp_cellppdmod_subsampled,density,0.9877000000000001,0.0014387494569938172,0.0014566664543827245
209,cpp_cellppdmod_subsampled,clsCoef,0.4582900000000001,0.015972034936100023,0.034851371262955816
210,cpp_cellppdmod_subsampled,C1,5e-05,0.0002179449471770337,4.358898943540674
211,cpp_cellppdmod_subsampled,C2,0.00026000000000000003,0.0005023942674832188,1.932285644166226
212,cpp_cellppd_subsampled,T1,0.8191299999999998,0.0074868618258920544,0.009140016634590426
213,cpp_cellppd_subsampled,LSC,0.9950399999999999,0.00024166091947189162,0.0002428655325131569
214,cpp_cellppd_subsampled,density,0.9786499999999999,0.0011863810517704684,0.001212262863915055
215,cpp_cellppd_subsampled,clsCoef,0.55256,0.008650225430588486,0.01565481654587463
216,cpp_cellppd_subsampled,C1,2e-05,0.00014000000000000001,7.0
217,cpp_cellppd_subsampled,C2,0.00026000000000000003,0.000482078831727758,1.854149352799069
218,cpp_cppredfl_subsampled,T1,0.9800399999999998,0.0035942175782776456,0.0036674192668438494
219,cpp_cppredfl_subsampled,LSC,0.9940799999999999,0.000271293199325011,0.0002729088195366681
220,cpp_cppredfl_subsampled,density,0.9954099999999998,0.0022454175558234172,0.002255771547225181
221,cpp_cppredfl_subsampled,clsCoef,0.8534599999999999,0.03402834700657674,0.039871050789230596
222,cpp_cppredfl_subsampled,C1,0.0001,0.0003,2.9999999999999996
223,cpp_cppredfl_subsampled,C2,0.0005300000000000001,0.0008769834662067466,1.6546857852957482
224,cpp_kelmcpp_subsampled,T1,0.9218,0.0076459139414461075,0.008294547560692242
225,cpp_kelmcpp_subsampled,LSC,0.99398,0.000345832329315812,0.00034792684894646974
226,cpp_kelmcpp_subsampled,density,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
227,cpp_kelmcpp_subsampled,clsCoef,0.8795700000000001,0.009006947318598024,0.0102401711274805
228,cpp_kelmcpp_subsampled,C1,0.00016,0.00039293765408777,2.4558603380485624
229,cpp_kelmcpp_subsampled,C2,0.0005600000000000001,0.00092,1.6428571428571428
230,cpp_mlcppue_subsampled,T1,0.9018200000000002,0.01625630954429696,0.01802611335332656
231,cpp_mlcppue_subsampled,LSC,0.99327,0.0005070502933634893,0.0005104858632229799
232,cpp_mlcppue_subsampled,density,0.9741699999999999,0.003926970842774367,0.00403109400081543
233,cpp_mlcppue_subsampled,clsCoef,0.4551700000000001,0.029300530711917152,0.06437271944969385
234,cpp_mlcppue_subsampled,C1,0.00043999999999999996,0.0007657675887630659,1.7403808835524226
235,cpp_mlcppue_subsampled,C2,0.0014200000000000003,0.0018930398833622074,1.3331266784240894
236,cpp_mlcpp_subsampled,T1,0.8868900000000001,0.008128831404328676,0.009165546352229336
237,cpp_mlcpp_subsampled,LSC,0.9969199999999999,0.00027129319932501096,0.00027213136392590276
238,cpp_mlcpp_subsampled,density,0.9983399999999999,0.0004737087712930808,0.0004744964353758047
239,cpp_mlcpp_subsampled,clsCoef,0.83254,0.01217326579024709,0.014621838938966406
240,cpp_mlcpp_subsampled,C1,0.036579999999999994,0.003617125930901493,0.09888261156100311
241,cpp_mlcpp_subsampled,C2,0.09577999999999999,0.008868573729749333,0.09259316903058398
242,cpp_sanders_subsampled,T1,0.85312,0.023939624057198572,0.028061262257593974
243,cpp_sanders_subsampled,LSC,0.9627399999999998,0.005884929906124631,0.006112688686586858
244,cpp_sanders_subsampled,density,0.9893100000000001,0.0022436354427580276,0.002267879070016504
245,cpp_sanders_subsampled,clsCoef,0.78215,0.031071007386307897,0.03972512610919631
246,cpp_sanders_subsampled,C1,0.21773,0.02697882688331722,0.12390955258033903
247,cpp_sanders_subsampled,C2,0.4437899999999999,0.04021350395078749,0.09061381272851461
248,DPPIV_inhibitory_activity_subsampled,T1,0.77212,0.05209458321169293,0.0674695425732955
249,DPPIV_inhibitory_activity_subsampled,LSC,0.9576,0.0023323807579381226,0.0024356524205703034
250,DPPIV_inhibitory_activity_subsampled,density,0.6652000000000001,0.009808159868191382,0.014744678094094077
251,DPPIV_inhibitory_activity_subsampled,clsCoef,0.11374000000000001,0.006025977099193127,0.052980280457122615
252,DPPIV_inhibitory_activity_subsampled,C1,6e-05,0.00023748684174075834,3.9581140290126386
253,DPPIV_inhibitory_activity_subsampled,C2,0.00029,0.0004958830507286975,1.709941554236888
254,HemoPI1_subsampled,T1,0.7498199999999998,0.008328721390465654,0.011107627684598512
255,HemoPI1_subsampled,LSC,0.9922000000000003,0.0006164414002968981,0.0006212874423472061
256,HemoPI1_subsampled,density,0.9192299999999999,0.015347217988938563,0.01669573228565056
257,HemoPI1_subsampled,clsCoef,0.33647,0.03133096072577411,0.09311665445886443
258,HemoPI1_subsampled,C1,0.00010999999999999999,0.0003128897569432403,2.8444523358476395
259,HemoPI1_subsampled,C2,0.00043999999999999996,0.0007657675887630659,1.7403808835524226
260,HemoPI2_subsampled,T1,0.74265,0.011105291531517767,0.014953600661843085
261,HemoPI2_subsampled,LSC,0.995,0.0003464101615137758,0.00034815091609424704
262,HemoPI2_subsampled,density,0.89735,0.027306180619046647,0.030429799542036715
263,HemoPI2_subsampled,clsCoef,0.28007000000000004,0.033302929300588556,0.1189093058899152
